bid_id,tender_id,vendor_id,bid_amount,submission_day_offset,submission_hour,is_winner,bid_text_similarity_score,fraud_tag
B-000422,T-00104,V-0257,2154076.3,7,13,False,0.096,none
B-000423,T-00105,V-0421,1868129.25,3,12,False,0.075,none
B-000424,T-00105,V-0093,1758532.56,5,16,True,0.071,none
B-000425,T-00105,V-0099,1814039.17,10,12,False,0.139,none
B-000426,T-00105,V-0398,1965048.67,3,17,False,0.101,none
B-000427,T-00105,V-0055,1932062.34,5,10,False,0.029,none
B-000428,T-00105,V-0390,1843877.84,6,10,False,0.128,none
B-000429,T-00106,V-0339,1986158.87,9,14,False,0.117,none
B-000430,T-00106,V-0080,1983120.65,4,11,False,0.14,none
B-000431,T-00106,V-0166,1918459.95,7,12,False,0.056,none
B-000432,T-00106,V-0489,2227692.76,4,13,False,0.109,none
B-000433,T-00106,V-0264,1991581.73,5,15,False,0.046,none
B-000434,T-00106,V-0242,2179169.43,9,14,True,0.114,none
B-000435,T-00107,V-0390,2148036.93,0,14,False,0.053,none
B-000436,T-00107,V-0481,2086268.98,2,15,True,0.115,none
B-000437,T-00108,V-0036,5604549.97,1,8,False,0.892,bid_rigging
B-000438,T-00108,V-0058,5985718.44,1,8,False,0.954,bid_rigging
B-000439,T-00108,V-0099,5063195.25,1,9,True,0.864,bid_rigging
B-000440,T-00109,V-0082,4612255.39,9,15,False,0.143,none
B-000441,T-00109,V-0166,4849572.2,0,18,True,0.059,none
B-000442,T-00109,V-0370,4728001.71,7,11,False,0.042,none
B-000443,T-00110,V-0030,20231643.05,8,13,False,0.066,none
B-000444,T-00110,V-0051,21807850.0,4,9,False,0.071,none
B-000445,T-00110,V-0028,19878248.95,1,13,True,0.147,none
B-000446,T-00110,V-0327,22915914.66,6,10,False,0.131,none
B-000447,T-00110,V-0175,20795204.68,9,12,False,0.086,none
B-000448,T-00111,V-0045,1306028.4,4,16,False,0.08,none
B-000449,T-00111,V-0224,1312387.35,4,8,False,0.021,none
B-000450,T-00111,V-0125,1270406.89,1,13,False,0.144,none
B-000451,T-00111,V-0167,1335879.22,5,15,False,0.112,none
B-000452,T-00111,V-0293,1253682.71,3,10,False,0.048,none
B-000453,T-00111,V-0279,1357915.27,3,15,True,0.054,none
B-000454,T-00112,V-0346,2171810.2,4,17,False,0.112,none
B-000455,T-00112,V-0497,2380527.0,0,10,True,0.018,none
B-000456,T-00112,V-0360,2637468.05,6,14,False,0.059,none
B-000457,T-00113,V-0408,6493436.98,5,8,False,0.085,none
B-000458,T-00113,V-0024,6627143.7,0,16,False,0.131,none
B-000459,T-00113,V-0425,7121064.09,5,16,False,0.074,none
B-000460,T-00113,V-0270,6982491.46,9,13,False,0.095,none
B-000461,T-00113,V-0030,7053388.16,1,17,True,0.014,none
B-000462,T-00114,V-0399,24598637.53,9,15,True,0.092,none
B-000463,T-00114,V-0057,24807309.54,3,9,False,0.115,none
B-000464,T-00114,V-0272,25488349.44,6,12,False,0.07,none
B-000465,T-00114,V-0081,24484836.36,2,18,False,0.05,none
B-000466,T-00114,V-0408,23551301.35,2,18,False,0.086,none
B-000467,T-00114,V-0262,24861583.34,7,16,False,0.117,none
B-000468,T-00115,V-0455,3464114.98,9,14,True,0.003,none
B-000469,T-00115,V-0010,3084891.67,3,13,False,0.064,none
B-000470,T-00115,V-0205,2927812.23,4,11,False,0.088,none
B-000471,T-00115,V-0294,3316195.47,5,16,False,0.069,none
B-000472,T-00115,V-0150,3087177.74,10,11,False,0.115,none
B-000473,T-00116,V-0457,1128345.04,3,10,False,0.031,none
B-000474,T-00116,V-0450,1363456.51,2,9,True,0.004,none
B-000475,T-00116,V-0366,1255810.64,9,8,False,0.117,none
B-000476,T-00116,V-0444,1290437.53,8,13,False,0.143,none
B-000477,T-00117,V-0445,1044362.18,3,12,False,0.024,none
B-000478,T-00117,V-0161,1035669.9,4,11,True,0.14,none
B-000479,T-00117,V-0475,1067553.26,3,13,False,0.004,none
B-000480,T-00117,V-0117,997210.6,7,9,False,0.125,none
B-000481,T-00118,V-0013,8121963.29,6,8,False,0.067,none
B-000482,T-00118,V-0227,7756681.68,6,11,True,0.031,none
B-000483,T-00118,V-0444,8228668.15,6,17,False,0.122,none
B-000484,T-00118,V-0380,8170308.85,1,10,False,0.076,none
B-000485,T-00118,V-0437,7437144.84,9,16,False,0.018,none
B-000486,T-00119,V-0061,8286681.1,9,13,False,0.112,none
B-000487,T-00119,V-0481,7529580.24,5,14,False,0.029,none
B-000488,T-00119,V-0250,8156950.03,1,16,True,0.054,none
B-000489,T-00120,V-0260,7845990.43,0,14,True,0.121,none
B-000490,T-00120,V-0057,8523498.35,6,9,False,0.053,none
B-000491,T-00120,V-0483,7573884.21,4,9,False,0.065,none
B-000492,T-00120,V-0233,7515916.21,10,12,False,0.034,none
B-000493,T-00121,V-0333,8146160.91,7,8,False,0.143,none
B-000494,T-00121,V-0329,8007305.76,4,18,True,0.135,none
B-000495,T-00122,V-0072,3319021.26,2,17,True,0.001,none
B-000496,T-00122,V-0433,2859882.7,8,10,False,0.021,none
B-000497,T-00123,V-0031,8989243.03,10,12,True,0.056,none
B-000498,T-00123,V-0305,8981113.09,6,10,False,0.063,none
B-000499,T-00124,V-0479,787559.55,10,10,True,0.055,none
B-000500,T-00124,V-0265,821548.7,1,10,False,0.004,none
B-000501,T-00124,V-0494,740407.08,3,12,False,0.061,none
B-000502,T-00125,V-0318,16944365.74,5,8,True,0.133,none
B-000503,T-00125,V-0164,17189704.84,0,10,False,0.137,none
B-000504,T-00125,V-0014,18311081.7,0,16,False,0.057,none
B-000505,T-00125,V-0401,16165304.37,9,16,False,0.025,none
B-000506,T-00126,V-0007,1104153.72,1,14,True,0.148,none
B-000507,T-00126,V-0178,1152279.74,1,15,False,0.07,none
B-000508,T-00127,V-0438,4024598.63,10,8,False,0.047,none
B-000509,T-00127,V-0459,3951571.46,7,12,False,0.019,none
B-000510,T-00127,V-0274,4141801.21,10,16,False,0.055,none
B-000511,T-00127,V-0225,3273415.76,9,18,False,0.107,none
B-000512,T-00127,V-0068,4066041.03,7,15,True,0.112,none
B-000513,T-00128,V-0064,772675.16,2,11,True,0.099,none
B-000514,T-00128,V-0112,715901.31,1,14,False,0.042,none
B-000515,T-00128,V-0263,828904.77,9,9,False,0.037,none
B-000516,T-00129,V-0094,1860835.93,7,18,False,0.089,none
B-000517,T-00129,V-0373,1704967.22,8,17,False,0.148,none
B-000518,T-00129,V-0337,1817432.61,4,10,True,0.049,none
B-000519,T-00129,V-0154,1885449.24,5,18,False,0.022,none
B-000520,T-00130,V-0382,15369681.8,10,8,False,0.119,none
B-000521,T-00130,V-0463,15647517.0,2,8,True,0.021,none
B-000522,T-00131,V-0036,4033280.58,1,9,False,0.874,bid_rigging
B-000523,T-00131,V-0058,3537108.12,1,9,True,0.979,bid_rigging
B-000524,T-00131,V-0099,3969952.02,1,9,False,0.865,bid_rigging
B-000525,T-00132,V-0473,36885234.52,8,15,False,0.099,none
B-000526,T-00132,V-0172,35472663.45,10,13,False,0.114,none
B-000527,T-00132,V-0456,31918639.45,4,9,False,0.117,none
B-000528,T-00132,V-0095,34791487.03,6,18,True,0.004,none
B-000529,T-00132,V-0130,33526191.13,8,10,False,0.014,none
B-000530,T-00132,V-0174,39912565.67,7,9,False,0.018,none
B-000531,T-00133,V-0064,644365.75,6,16,False,0.148,none
B-000532,T-00133,V-0447,656052.51,1,16,False,0.027,none
B-000533,T-00133,V-0177,672787.28,8,11,False,0.021,none
B-000534,T-00133,V-0157,652942.11,10,11,True,0.116,none
B-000535,T-00134,V-0375,670476.5,9,10,False,0.084,none
B-000536,T-00134,V-0381,585845.87,8,16,False,0.007,none
B-000537,T-00134,V-0181,615687.93,8,13,True,0.081,none
B-000538,T-00135,V-0085,650852.94,10,17,False,0.034,none
B-000539,T-00135,V-0191,627247.27,2,16,False,0.141,none
B-000540,T-00135,V-0081,656194.96,9,14,False,0.129,none
B-000541,T-00135,V-0051,679685.39,4,8,False,0.144,none
B-000542,T-00135,V-0348,663652.74,6,12,False,0.058,none
B-000543,T-00135,V-0084,652898.56,8,14,True,0.134,none
B-000544,T-00136,V-0164,604667.92,1,12,True,0.106,none
B-000545,T-00136,V-0069,657098.16,10,12,False,0.031,none
B-000546,T-00136,V-0369,600768.85,9,17,False,0.144,none
B-000547,T-00136,V-0480,690507.14,0,14,False,0.021,none
B-000548,T-00136,V-0153,663657.64,7,10,False,0.115,none
B-000549,T-00137,V-0200,566878.28,6,14,False,0.089,none
B-000550,T-00137,V-0402,609679.62,3,13,False,0.011,none
B-000551,T-00137,V-0081,593169.96,4,10,True,0.134,none
B-000552,T-00138,V-0371,618469.57,3,15,True,0.021,none
B-000553,T-00138,V-0378,655655.13,4,13,False,0.002,none
B-000554,T-00139,V-0266,545465.84,10,17,True,0.071,none
B-000555,T-00139,V-0159,618858.38,10,15,False,0.045,none
B-000556,T-00140,V-0277,606349.74,2,9,False,0.132,none
B-000557,T-00140,V-0380,636893.0,5,12,True,0.142,none
B-000558,T-00141,V-0046,3025568.51,1,9,False,0.879,bid_rigging
B-000559,T-00141,V-0250,2833332.31,1,8,False,0.963,bid_rigging
B-000560,T-00141,V-0264,2632530.78,1,9,True,0.857,bid_rigging
B-000561,T-00142,V-0488,362872.02,4,18,True,0.102,shell_company
B-000562,T-00142,V-0431,372835.48,4,13,False,0.017,none
B-000563,T-00142,V-0370,353633.23,7,11,False,0.117,none
B-000564,T-00143,V-0302,156665.81,1,15,False,0.084,none
B-000565,T-00143,V-0222,147707.88,9,14,True,0.091,none
B-000566,T-00143,V-0340,151725.87,10,14,False,0.006,none
B-000567,T-00144,V-0490,2992168.15,3,13,True,0.116,shell_company
B-000568,T-00144,V-0488,3432158.18,6,14,False,0.144,none
B-000569,T-00144,V-0050,3077258.39,7,15,False,0.115,none
B-000570,T-00144,V-0294,3333265.17,6,18,False,0.149,none
B-000571,T-00145,V-0110,3025724.2,0,18,True,0.142,none
B-000572,T-00145,V-0290,3382625.7,1,12,False,0.138,none
B-000573,T-00146,V-0434,17920800.47,5,11,False,0.041,none
B-000574,T-00146,V-0456,19939555.32,0,13,False,0.069,none
B-000575,T-00146,V-0129,17832772.31,10,12,True,0.115,none
B-000576,T-00146,V-0183,17137174.21,2,11,False,0.084,none
B-000577,T-00146,V-0419,16272374.59,8,18,False,0.048,none
B-000578,T-00147,V-0399,9000731.96,1,13,False,0.053,none
B-000579,T-00147,V-0417,9133351.49,8,11,False,0.047,none
B-000580,T-00147,V-0088,10254398.9,4,9,False,0.137,none
B-000581,T-00147,V-0432,10400700.79,1,18,True,0.061,none
B-000582,T-00148,V-0254,773507.55,7,13,False,0.051,none
B-000583,T-00148,V-0327,900476.16,7,13,False,0.113,none
B-000584,T-00148,V-0095,829814.13,2,13,True,0.002,none
B-000585,T-00148,V-0387,862109.89,3,17,False,0.047,none
B-000586,T-00148,V-0195,937249.67,8,18,False,0.084,none
B-000587,T-00148,V-0103,900568.5,8,16,False,0.027,none
B-000588,T-00149,V-0356,2511568.65,10,14,False,0.128,none
B-000589,T-00149,V-0038,2416200.66,2,13,False,0.08,none
B-000590,T-00149,V-0101,2223121.3,6,10,False,0.138,none
B-000591,T-00149,V-0047,2442550.46,1,12,False,0.092,none
B-000592,T-00149,V-0046,2520360.2,1,13,True,0.15,none
B-000593,T-00149,V-0364,2401499.07,7,8,False,0.037,none
B-000594,T-00150,V-0341,760082.87,3,11,False,0.037,none
B-000595,T-00150,V-0140,769649.01,3,15,True,0.097,none
B-000596,T-00150,V-0013,755780.41,3,10,False,0.002,none
B-000597,T-00151,V-0493,2425278.84,7,15,False,0.062,none
B-000598,T-00151,V-0010,2549241.73,8,17,False,0.029,none
B-000599,T-00151,V-0439,2590623.3,2,16,True,0.087,none
B-000600,T-00152,V-0382,2284690.48,6,13,False,0.055,none
B-000601,T-00152,V-0133,2651579.92,3,13,False,0.081,none
B-000602,T-00152,V-0361,2430166.98,1,10,True,0.048,none
B-000603,T-00152,V-0407,2447392.48,3,16,False,0.087,none
B-000604,T-00152,V-0186,2548506.89,1,16,False,0.106,none
B-000605,T-00153,V-0413,2332061.77,5,18,True,0.146,none
B-000606,T-00153,V-0423,2431405.6,3,15,False,0.04,none
B-000607,T-00154,V-0316,5533034.12,2,8,True,0.084,none
B-000608,T-00154,V-0224,5239453.48,8,18,False,0.009,none
B-000609,T-00154,V-0254,5557308.54,5,15,False,0.13,none
B-000610,T-00154,V-0302,5066062.22,2,9,False,0.102,none
B-000611,T-00154,V-0223,5474757.87,1,12,False,0.085,none
B-000612,T-00155,V-0365,760166.74,6,10,False,0.148,none
B-000613,T-00155,V-0306,752174.22,3,18,True,0.068,none
B-000614,T-00156,V-0356,3132492.18,6,10,False,0.115,none
B-000615,T-00156,V-0345,2800396.9,10,17,False,0.047,none
B-000616,T-00156,V-0155,3052904.35,0,17,False,0.008,none
B-000617,T-00156,V-0169,3174424.29,5,17,False,0.018,none
B-000618,T-00156,V-0119,3187116.96,1,17,True,0.01,none
B-000619,T-00156,V-0291,2962186.24,6,10,False,0.11,none
B-000620,T-00157,V-0396,1709608.8,7,9,False,0.05,none
B-000621,T-00157,V-0388,1506362.69,1,14,False,0.086,none
B-000622,T-00157,V-0091,1681365.32,10,14,False,0.121,none
B-000623,T-00157,V-0427,1629667.91,6,15,False,0.021,none
B-000624,T-00157,V-0092,1527331.71,5,10,False,0.014,none
B-000625,T-00157,V-0015,1758192.55,5,10,True,0.106,none
B-000626,T-00158,V-0046,15846201.31,5,18,False,0.095,none
B-000627,T-00158,V-0094,18009947.64,5,15,True,0.113,none
B-000628,T-00158,V-0133,18093339.64,8,12,False,0.003,none
B-000629,T-00158,V-0205,16381831.81,9,8,False,0.147,none
B-000630,T-00158,V-0102,18494673.87,0,18,False,0.056,none
B-000631,T-00159,V-0000,1262731.68,0,13,True,0.058,none
B-000632,T-00159,V-0493,1304170.43,0,17,False,0.085,none
B-000633,T-00159,V-0270,1301988.13,1,10,False,0.028,none
B-000634,T-00160,V-0255,5152965.05,10,10,True,0.09,none
B-000635,T-00160,V-0093,5447548.26,9,10,False,0.134,none
B-000636,T-00160,V-0274,5442149.93,2,16,False,0.022,none
B-000637,T-00160,V-0111,4649828.36,7,8,False,0.093,none
B-000638,T-00160,V-0499,5601377.07,8,9,False,0.121,none
B-000639,T-00160,V-0176,4676646.13,4,12,False,0.016,none
B-000640,T-00161,V-0265,6058117.36,2,17,False,0.138,none
B-000641,T-00161,V-0085,6090346.24,7,18,False,0.082,none
B-000642,T-00161,V-0460,5331277.76,6,15,False,0.142,none
B-000643,T-00161,V-0051,5564081.42,10,16,False,0.01,none
B-000644,T-00161,V-0254,5326233.13,3,13,True,0.021,none
B-000645,T-00161,V-0098,5631132.11,7,11,False,0.119,none
B-000646,T-00162,V-0076,287861.89,1,9,True,0.948,bid_rigging
B-000647,T-00162,V-0166,339280.48,1,9,False,0.868,bid_rigging
B-000648,T-00162,V-0355,344621.65,1,9,False,0.903,bid_rigging
B-000649,T-00162,V-0382,327466.94,1,8,False,0.914,bid_rigging
B-000650,T-00163,V-0287,5467582.62,7,12,False,0.116,none
B-000651,T-00163,V-0247,5831125.31,0,16,False,0.125,none
B-000652,T-00163,V-0312,6008485.06,3,9,True,0.046,none
B-000653,T-00163,V-0199,6037020.16,9,17,False,0.081,none
B-000654,T-00164,V-0378,3951363.19,4,14,True,0.028,none
B-000655,T-00164,V-0024,4037961.26,8,8,False,0.124,none
B-000656,T-00164,V-0273,3676250.89,10,14,False,0.111,none
B-000657,T-00164,V-0014,3891569.01,8,10,False,0.076,none
B-000658,T-00165,V-0466,2420964.51,7,10,True,0.134,none
B-000659,T-00165,V-0109,2510315.7,5,9,False,0.107,none
B-000660,T-00166,V-0105,11129100.69,6,11,True,0.135,none
B-000661,T-00166,V-0292,11591999.3,1,12,False,0.001,none
B-000662,T-00166,V-0327,12000215.49,3,18,False,0.122,none
B-000663,T-00166,V-0313,12221297.91,5,10,False,0.148,none
B-000664,T-00166,V-0007,11435408.13,3,13,False,0.138,none
B-000665,T-00167,V-0072,2011983.93,10,12,False,0.132,none
B-000666,T-00167,V-0306,1906279.76,6,18,False,0.086,none
B-000667,T-00167,V-0126,1960360.52,10,12,True,0.031,none
B-000668,T-00168,V-0209,13243129.0,6,12,False,0.126,none
B-000669,T-00168,V-0353,12827775.36,3,15,False,0.038,none
B-000670,T-00168,V-0005,12487092.02,0,18,False,0.104,none
B-000671,T-00168,V-0212,12738503.76,0,15,True,0.019,none
B-000672,T-00169,V-0326,2062205.29,2,15,True,0.01,none
B-000673,T-00169,V-0058,2027170.58,8,13,False,0.025,none
B-000674,T-00170,V-0145,15950045.56,1,9,False,0.059,none
B-000675,T-00170,V-0274,17755660.99,3,9,False,0.083,none
B-000676,T-00170,V-0146,16746888.74,7,11,True,0.019,none
B-000677,T-00170,V-0438,15914384.9,0,15,False,0.072,none
B-000678,T-00170,V-0291,16879127.95,1,11,False,0.006,none
B-000679,T-00171,V-0094,1239196.86,3,14,True,0.092,none
B-000680,T-00171,V-0042,1353530.9,7,10,False,0.066,none
B-000681,T-00171,V-0390,1292569.52,0,18,False,0.14,none
B-000682,T-00171,V-0355,1256383.06,3,11,False,0.109,none
B-000683,T-00171,V-0412,1298493.16,0,17,False,0.002,none
B-000684,T-00172,V-0471,730479.95,0,14,False,0.076,none
B-000685,T-00172,V-0089,735049.53,8,9,True,0.045,ai_generated_doc
B-000686,T-00172,V-0179,702779.96,5,18,False,0.144,none
B-000687,T-00172,V-0236,642008.0,7,9,False,0.169,none
B-000688,T-00173,V-0270,782535.89,0,9,False,0.103,none
B-000689,T-00173,V-0147,805557.61,6,16,False,0.08,none
B-000690,T-00173,V-0285,802076.29,9,10,True,0.109,none
B-000691,T-00173,V-0082,871376.89,5,13,False,0.006,none
B-000692,T-00173,V-0073,953777.15,1,18,False,0.035,none
B-000693,T-00173,V-0280,979633.18,6,8,False,0.084,none
B-000694,T-00174,V-0393,933487.25,9,16,True,0.011,none
B-000695,T-00174,V-0290,926085.76,10,15,False,0.141,none
B-000696,T-00174,V-0061,801911.74,10,14,False,0.042,none
B-000697,T-00174,V-0438,869794.12,9,14,False,0.067,none
B-000698,T-00174,V-0114,856571.88,3,18,False,0.074,none
B-000699,T-00175,V-0176,894521.93,7,16,False,0.132,none
B-000700,T-00175,V-0325,919759.25,3,10,True,0.043,none
B-000701,T-00175,V-0232,902814.84,2,14,False,0.15,none
B-000702,T-00175,V-0245,818790.97,2,13,False,0.111,none
B-000703,T-00176,V-0412,4526242.34,8,11,False,0.148,none
B-000704,T-00176,V-0153,4053034.29,2,18,False,0.053,none
B-000705,T-00176,V-0073,4394035.06,6,14,False,0.133,none
B-000706,T-00176,V-0021,4870929.31,7,15,True,0.067,none
B-000707,T-00176,V-0235,4092893.85,6,15,False,0.055,none
B-000708,T-00177,V-0068,1117618.19,3,17,False,0.029,none
B-000709,T-00177,V-0370,1295050.61,10,17,True,0.055,none
B-000710,T-00177,V-0271,1404703.58,7,16,False,0.129,none
B-000711,T-00177,V-0105,1472488.42,6,13,False,0.097,none
B-000712,T-00177,V-0125,1220454.17,3,14,False,0.021,none
B-000713,T-00178,V-0277,1086202.46,4,17,False,0.062,none
B-000714,T-00178,V-0333,1025320.62,3,11,True,0.051,none
B-000715,T-00179,V-0337,2942811.24,6,10,False,0.141,none
B-000716,T-00179,V-0196,3431533.36,0,11,False,0.058,none
B-000717,T-00179,V-0479,2694562.83,10,10,True,0.041,none
B-000718,T-00180,V-0393,1370901.33,2,14,False,0.047,none
B-000719,T-00180,V-0079,1388235.97,3,10,True,0.114,none
B-000720,T-00180,V-0328,1438314.24,7,13,False,0.092,none
B-000721,T-00180,V-0205,1358281.84,9,16,False,0.11,none
B-000722,T-00180,V-0294,1375301.63,0,18,False,0.015,none
B-000723,T-00180,V-0400,1318611.59,1,9,False,0.003,none
B-000724,T-00181,V-0169,4013279.72,5,13,True,0.03,none
B-000725,T-00181,V-0436,3868178.26,2,11,False,0.046,none
B-000726,T-00182,V-0298,3406977.13,2,12,False,0.091,none
B-000727,T-00182,V-0463,3643769.36,2,10,False,0.049,none
B-000728,T-00182,V-0424,3294543.91,6,10,False,0.168,none
B-000729,T-00182,V-0228,5004419.73,4,11,True,0.293,price_inflation
B-000730,T-00183,V-0465,311047.02,2,14,True,0.071,none
B-000731,T-00183,V-0227,293213.84,7,10,False,0.115,none
B-000732,T-00183,V-0049,306648.54,9,13,False,0.14,none
B-000733,T-00184,V-0292,1777499.07,10,17,False,0.052,none
B-000734,T-00184,V-0093,1900929.86,5,9,False,0.133,none
B-000735,T-00184,V-0229,1775134.66,1,10,False,0.02,none
B-000736,T-00184,V-0457,1591199.04,4,18,True,0.059,none
B-000737,T-00184,V-0010,1915446.01,2,9,False,0.149,none
B-000738,T-00184,V-0496,1683859.24,10,11,False,0.144,none
B-000739,T-00185,V-0181,525665.43,0,17,False,0.134,none
B-000740,T-00185,V-0308,527572.88,6,10,True,0.055,none
B-000741,T-00186,V-0143,1094252.5,2,8,False,0.097,none
B-000742,T-00186,V-0266,881352.62,4,12,False,0.067,none
B-000743,T-00186,V-0462,1201203.1,6,13,True,0.006,none
B-000744,T-00186,V-0468,1074941.63,10,15,False,0.099,none
B-000745,T-00186,V-0012,1024428.48,5,16,False,0.005,none
B-000746,T-00186,V-0250,1007558.8,9,8,False,0.11,none
B-000747,T-00187,V-0154,12802079.31,7,14,True,0.058,none
B-000748,T-00187,V-0194,12979977.23,10,12,False,0.105,none
B-000749,T-00188,V-0187,1077392.26,6,13,False,0.02,none
B-000750,T-00188,V-0411,1071815.38,5,12,False,0.083,none
B-000751,T-00188,V-0262,1042812.73,7,12,False,0.04,none
B-000752,T-00188,V-0437,1024956.53,7,18,True,0.013,none
B-000753,T-00189,V-0441,620092.4,2,9,True,0.036,none
B-000754,T-00189,V-0260,618454.07,2,13,False,0.01,none
B-000755,T-00189,V-0458,668341.07,9,11,False,0.117,none
B-000756,T-00189,V-0058,648058.04,1,8,False,0.108,none
B-000757,T-00190,V-0445,641609.21,9,18,False,0.145,none
B-000758,T-00190,V-0465,809711.04,7,18,True,0.131,none
B-000759,T-00190,V-0316,788154.76,10,9,False,0.092,none
B-000760,T-00190,V-0036,778177.67,0,10,False,0.03,none
B-000761,T-00191,V-0095,2355517.8,0,14,True,0.119,none
B-000762,T-00191,V-0046,2574402.02,3,11,False,0.007,none
B-000763,T-00192,V-0320,10394078.35,7,17,False,0.212,none
B-000764,T-00192,V-0271,13916924.32,0,15,True,0.055,price_inflation
B-000765,T-00192,V-0098,9357966.45,2,11,False,0.079,none
B-000766,T-00192,V-0243,10644925.71,3,9,False,0.211,none
B-000767,T-00193,V-0434,2980893.01,4,17,True,0.124,price_inflation
B-000768,T-00193,V-0164,2386107.28,3,14,False,0.075,none
B-000769,T-00193,V-0387,2284887.96,3,16,False,0.002,none
B-000770,T-00194,V-0144,2338075.07,1,15,True,0.052,none
B-000771,T-00194,V-0386,2109711.84,0,17,False,0.113,none
B-000772,T-00194,V-0082,2266333.54,6,9,False,0.101,none
B-000773,T-00194,V-0033,2083326.28,7,8,False,0.147,none
B-000774,T-00195,V-0301,16115125.8,10,17,False,0.102,none
B-000775,T-00195,V-0394,16908810.3,1,17,False,0.039,none
B-000776,T-00195,V-0469,18478583.97,5,15,True,0.054,none
B-000777,T-00195,V-0468,18574230.34,7,13,False,0.075,none
B-000778,T-00196,V-0279,621257.78,0,13,False,0.061,none
B-000779,T-00196,V-0381,628924.55,7,13,True,0.139,none
B-000780,T-00196,V-0097,621369.63,6,15,False,0.13,none
B-000781,T-00196,V-0116,579506.09,7,15,False,0.023,none
B-000782,T-00197,V-0214,1240480.5,6,18,False,0.022,none
B-000783,T-00197,V-0486,1267213.75,5,8,False,0.065,none
B-000784,T-00197,V-0012,1263867.94,10,10,True,0.023,none
B-000785,T-00197,V-0447,1295399.21,2,11,False,0.014,none
B-000786,T-00197,V-0071,1260531.61,6,15,False,0.022,none
B-000787,T-00198,V-0254,26405526.37,4,16,True,0.042,none
B-000788,T-00198,V-0200,27520673.7,3,15,False,0.091,none
B-000789,T-00199,V-0485,627290.56,5,9,True,0.01,none
B-000790,T-00199,V-0436,595045.94,5,15,False,0.091,none
B-000791,T-00199,V-0081,622143.14,2,11,False,0.078,none
B-000792,T-00199,V-0249,600209.43,7,11,False,0.062,none
