payment_id,contract_id,invoice_number,invoice_amount,duplicate_invoice_flag,intermediary_vendor_id,fraud_tag
P-001731,C-00670,INV-C-00670-2,6054198.74,False,,bid_rigging
P-001732,C-00670,INV-C-00670-3,6054198.74,False,,bid_rigging
P-001733,C-00671,INV-C-00671-0,243072.65,False,,none
P-001734,C-00671,INV-C-00671-1,243072.65,False,,none
P-001735,C-00671,INV-C-00671-2,243072.65,False,,none
P-001736,C-00672,INV-C-00672-0,883879.91,False,,none
P-001737,C-00673,INV-C-00673-0,321681.57,False,,price_inflation
P-001738,C-00673,INV-C-00673-1,321681.57,False,,price_inflation
P-001739,C-00673,INV-C-00673-2,321681.57,False,,price_inflation
P-001740,C-00673,INV-C-00673-3,321681.57,False,,price_inflation
P-001741,C-00674,INV-C-00674-0,341172.99,False,,none
P-001742,C-00674,INV-C-00674-1,341172.99,False,,none
P-001743,C-00674,INV-C-00674-2,341172.99,False,,none
P-001744,C-00674,INV-C-00674-3,341172.99,False,,none
P-001745,C-00675,INV-C-00675-0,768511.99,False,,none
P-001746,C-00675,INV-C-00675-1,768511.99,False,,none
P-001747,C-00676,INV-C-00676-0,2470860.06,False,,none
P-001748,C-00676,INV-C-00676-1,2470860.06,False,,none
P-001749,C-00677,INV-C-00677-0,1298167.29,False,,none
P-001750,C-00677,INV-C-00677-1,1298167.29,False,,none
P-001751,C-00677,INV-C-00677-2,1298167.29,False,,none
P-001752,C-00678,INV-C-00678-0,798994.41,False,,none
P-001753,C-00678,INV-C-00678-1,798994.41,False,,none
P-001754,C-00678,INV-C-00678-2,798994.41,False,,none
P-001755,C-00678,INV-C-00678-3,798994.41,False,,none
P-001756,C-00679,INV-C-00679-0,209098.05,False,,bid_rigging
P-001757,C-00679,INV-C-00679-1,209098.05,False,,bid_rigging
P-001758,C-00679,INV-C-00679-2,209098.05,False,,bid_rigging
P-001759,C-00679,INV-C-00679-3,209098.05,False,,bid_rigging
P-001760,C-00680,INV-C-00680-0,361634.61,False,,none
P-001761,C-00681,INV-C-00681-0,590102.4,False,,none
P-001762,C-00681,INV-C-00681-1,590102.4,False,,none
P-001763,C-00682,INV-C-00682-0,404092.32,False,,none
P-001764,C-00682,INV-C-00682-1,404092.32,False,,none
P-001765,C-00682,INV-C-00682-2,404092.32,False,,none
P-001766,C-00683,INV-C-00683-0,110307.29,False,,none
P-001767,C-00683,INV-C-00683-1,110307.29,False,,none
P-001768,C-00683,INV-C-00683-2,110307.29,False,,none
P-001769,C-00684,INV-C-00684-0,2995282.31,False,,none
P-001770,C-00684,INV-C-00684-1,2995282.31,False,,none
P-001771,C-00685,INV-C-00685-0,1558760.67,False,,price_inflation
P-001772,C-00685,INV-C-00685-1,1558760.67,False,,price_inflation
P-001773,C-00685,INV-C-00685-2,1558760.67,False,,price_inflation
P-001774,C-00686,INV-C-00686-0,2283895.56,False,,none
P-001775,C-00687,INV-C-00687-0,741236.57,False,,none
P-001776,C-00687,INV-C-00687-1,741236.57,False,,none
P-001777,C-00688,INV-C-00688-0,1056977.71,False,,conflict_of_interest
P-001778,C-00688,INV-C-00688-1,1056977.71,False,,conflict_of_interest
P-001779,C-00688,INV-C-00688-2,1056977.71,False,,conflict_of_interest
P-001780,C-00688,INV-C-00688-3,1056977.71,False,,conflict_of_interest
P-001781,C-00689,INV-C-00689-0,1845051.72,False,,none
P-001782,C-00689,INV-C-00689-1,1845051.72,False,,none
P-001783,C-00689,INV-C-00689-2,1845051.72,False,,none
P-001784,C-00689,INV-C-00689-3,1845051.72,False,,none
P-001785,C-00690,INV-C-00690-0,500280.89,False,,bid_rigging
P-001786,C-00690,INV-C-00690-1,500280.89,False,,bid_rigging
P-001787,C-00690,INV-C-00690-2,500280.89,False,,bid_rigging
P-001788,C-00690,INV-C-00690-3,500280.89,False,,bid_rigging
P-001789,C-00691,INV-C-00691-0,366202.6,False,,none
P-001790,C-00691,INV-C-00691-1,366202.6,False,,none
P-001791,C-00691,INV-C-00691-2,366202.6,False,,none
P-001792,C-00692,INV-C-00692-0,3121243.73,False,,none
P-001793,C-00693,INV-C-00693-0,775361.49,False,,none
P-001794,C-00693,INV-C-00693-1,775361.49,False,,none
P-001795,C-00693,INV-C-00693-2,775361.49,False,,none
P-001796,C-00693,INV-C-00693-3,775361.49,False,,none
P-001797,C-00694,INV-C-00694-0,963692.93,False,,none
P-001798,C-00694,INV-C-00694-1,963692.93,False,,none
P-001799,C-00694,INV-C-00694-2,963692.93,False,,none
P-001800,C-00695,INV-C-00695-0,890796.48,False,,none
P-001801,C-00696,INV-C-00696-0,2500413.56,False,,none
P-001802,C-00696,INV-C-00696-1,2500413.56,False,,none
P-001803,C-00697,INV-C-00697-0,632843.76,False,,none
P-001804,C-00697,INV-C-00697-1,632843.76,False,,none
P-001805,C-00698,INV-C-00698-0,316618.61,False,,none
P-001806,C-00698,INV-C-00698-1,316618.61,False,,none
P-001807,C-00698,INV-C-00698-2,316618.61,False,,none
P-001808,C-00698,INV-C-00698-3,316618.61,False,,none
P-001809,C-00699,INV-C-00699-0,540910.72,False,,none
P-001810,C-00699,INV-C-00699-1,540910.72,False,,none
P-001811,C-00700,INV-C-00700-0,810197.42,False,,none
P-001812,C-00700,INV-C-00700-1,810197.42,False,,none
P-001813,C-00700,INV-C-00700-2,810197.42,False,,none
P-001814,C-00700,INV-C-00700-3,810197.42,False,,none
P-001815,C-00701,INV-C-00701-0,210532.9,False,,none
P-001816,C-00701,INV-C-00701-1,210532.9,False,,none
P-001817,C-00701,INV-C-00701-2,210532.9,False,,none
P-001818,C-00701,INV-C-00701-3,210532.9,False,,none
P-001819,C-00702,INV-C-00702-0,247604.7,False,,none
P-001820,C-00702,INV-C-00702-1,247604.7,False,,none
P-001821,C-00702,INV-C-00702-2,247604.7,False,,none
P-001822,C-00703,INV-C-00703-0,3249674.72,False,,none
P-001823,C-00703,INV-C-00703-1,3249674.72,False,,none
P-001824,C-00704,INV-C-00704-0,1732486.59,False,,none
P-001825,C-00705,INV-C-00705-0,246972.1,False,,none
P-001826,C-00705,INV-C-00705-1,246972.1,False,,none
P-001827,C-00705,INV-C-00705-2,246972.1,False,,none
P-001828,C-00706,INV-C-00706-0,1915050.28,False,,price_inflation
P-001829,C-00706,INV-C-00706-1,1915050.28,False,,price_inflation
P-001830,C-00706,INV-C-00706-2,1915050.28,False,,price_inflation
P-001831,C-00707,INV-C-00707-0,1710404.22,False,,none
P-001832,C-00708,INV-C-00708-0,2987082.56,False,,none
P-001833,C-00708,INV-C-00708-1,2987082.56,False,,none
P-001834,C-00709,INV-C-00709-0,387661.87,False,,none
P-001835,C-00709,INV-C-00709-1,387661.87,False,,none
P-001836,C-00709,INV-C-00709-2,387661.87,False,,none
P-001837,C-00710,INV-C-00710-0,16565879.82,False,,none
P-001838,C-00711,INV-C-00711-0,5487302.94,False,,none
P-001839,C-00711,INV-C-00711-1,5487302.94,False,,none
P-001840,C-00711,INV-C-00711-2,5487302.94,False,,none
P-001841,C-00711,INV-C-00711-3,5487302.94,False,,none
P-001842,C-00712,INV-C-00712-0,177906.83,False,,none
P-001843,C-00713,INV-C-00713-0,2314842.09,False,,none
P-001844,C-00714,INV-C-00714-0,592023.52,False,,none
P-001845,C-00714,INV-C-00714-1,592023.52,False,,none
P-001846,C-00714,INV-C-00714-2,592023.52,False,,none
P-001847,C-00715,INV-C-00715-0,2346513.65,False,,none
P-001848,C-00715,INV-C-00715-1,2346513.65,False,,none
P-001849,C-00715,INV-C-00715-2,2346513.65,False,,none
P-001850,C-00716,INV-C-00716-0,2014223.45,False,,bid_rigging
P-001851,C-00716,INV-C-00716-1,2014223.45,False,,bid_rigging
P-001852,C-00716,INV-C-00716-2,2014223.45,False,,bid_rigging
P-001853,C-00717,INV-C-00717-0,758463.39,False,,none
P-001854,C-00717,INV-C-00717-1,758463.39,False,,none
P-001855,C-00717,INV-C-00717-2,758463.39,False,,none
P-001856,C-00718,INV-C-00718-0,329010.71,False,,none
P-001857,C-00718,INV-C-00718-1,329010.71,False,,none
P-001858,C-00719,INV-C-00719-0,3459305.81,False,,none
P-001859,C-00719,INV-C-00719-1,3459305.81,False,,none
P-001860,C-00719,INV-C-00719-2,3459305.81,False,,none
P-001861,C-00720,INV-C-00720-0,6252977.55,False,,none
P-001862,C-00720,INV-C-00720-1,6252977.55,False,,none
P-001863,C-00720,INV-C-00720-2,6252977.55,False,,none
P-001864,C-00721,INV-C-00721-0,182849.23,False,,none
P-001865,C-00721,INV-C-00721-1,182849.23,False,,none
P-001866,C-00721,INV-C-00721-2,182849.23,False,,none
P-001867,C-00722,INV-C-00722-0,6817395.6,False,,none
P-001868,C-00722,INV-C-00722-1,6817395.6,False,,none
P-001869,C-00722,INV-C-00722-2,6817395.6,False,,none
P-001870,C-00723,INV-C-00723-0,3822673.84,False,,none
P-001871,C-00723,INV-C-00723-1,3822673.84,False,,none
P-001872,C-00723,INV-C-00723-2,3822673.84,False,,none
P-001873,C-00724,INV-C-00724-0,248313.92,False,,none
P-001874,C-00724,INV-C-00724-1,248313.92,False,,none
P-001875,C-00724,INV-C-00724-2,248313.92,False,,none
P-001876,C-00724,INV-C-00724-3,248313.92,False,,none
P-001877,C-00725,INV-C-00725-0,1711772.0,False,,none
P-001878,C-00725,INV-C-00725-1,1711772.0,False,,none
P-001879,C-00726,INV-C-00726-0,32512936.65,False,,none
P-001880,C-00727,INV-C-00727-0,190299.31,False,,none
P-001881,C-00727,INV-C-00727-1,190299.31,False,,none
P-001882,C-00727,INV-C-00727-2,190299.31,False,,none
P-001883,C-00727,INV-C-00727-3,190299.31,False,,none
P-001884,C-00728,INV-C-00728-0,8005432.47,False,,none
P-001885,C-00728,INV-C-00728-1,8005432.47,False,,none
P-001886,C-00729,INV-C-00729-0,1285580.7,False,,none
P-001887,C-00729,INV-C-00729-1,1285580.7,False,,none
P-001888,C-00730,INV-C-00730-0,593133.0,False,,none
P-001889,C-00730,INV-C-00730-1,593133.0,False,,none
P-001890,C-00730,INV-C-00730-2,593133.0,False,,none
P-001891,C-00731,INV-C-00731-0,8898830.17,False,,none
P-001892,C-00731,INV-C-00731-1,8898830.17,False,,none
P-001893,C-00731,INV-C-00731-2,8898830.17,False,,none
P-001894,C-00731,INV-C-00731-3,8898830.17,False,,none
P-001895,C-00732,INV-C-00732-0,326086.47,False,,bid_rigging
P-001896,C-00732,INV-C-00732-1,326086.47,False,,bid_rigging
P-001897,C-00732,INV-C-00732-2,326086.47,False,,bid_rigging
P-001898,C-00732,INV-C-00732-3,326086.47,False,,bid_rigging
P-001899,C-00733,INV-C-00733-0,618091.6,False,,none
P-001900,C-00733,INV-C-00733-1,618091.6,False,,none
P-001901,C-00733,INV-C-00733-2,618091.6,False,,none
P-001902,C-00733,INV-C-00733-3,618091.6,False,,none
P-001903,C-00734,INV-C-00734-0,6164593.04,False,,bid_suppression
P-001904,C-00735,INV-C-00735-0,1419635.76,False,,none
P-001905,C-00735,INV-C-00735-1,1419635.76,False,,none
P-001906,C-00735,INV-C-00735-2,1419635.76,False,,none
P-001907,C-00736,INV-C-00736-0,1469251.89,False,,none
P-001908,C-00737,INV-C-00737-0,1150207.75,False,,none
P-001909,C-00737,INV-C-00737-1,1150207.75,False,,none
P-001910,C-00737,INV-C-00737-2,1150207.75,False,,none
P-001911,C-00738,INV-C-00738-0,5836413.77,False,,none
P-001912,C-00739,INV-C-00739-0,4385492.89,False,,none
P-001913,C-00740,INV-C-00740-0,222966.21,False,,none
P-001914,C-00740,INV-C-00740-1,222966.21,False,,none
P-001915,C-00740,INV-C-00740-2,222966.21,False,,none
P-001916,C-00740,INV-C-00740-3,222966.21,False,,none
P-001917,C-00741,INV-C-00741-0,28825712.55,False,,none
P-001918,C-00742,INV-C-00742-0,306788.37,False,,none
P-001919,C-00742,INV-C-00742-1,306788.37,False,,none
P-001920,C-00742,INV-C-00742-2,306788.37,False,,none
P-001921,C-00743,INV-C-00743-0,645198.03,False,,none
P-001922,C-00743,INV-C-00743-1,645198.03,False,,none
P-001923,C-00744,INV-C-00744-0,5812080.23,False,,bid_rigging
P-001924,C-00745,INV-C-00745-0,84331.17,False,,none
P-001925,C-00745,INV-C-00745-1,84331.17,False,,none
P-001926,C-00745,INV-C-00745-2,84331.17,False,,none
P-001927,C-00745,INV-C-00745-3,84331.17,False,,none
P-001928,C-00746,INV-C-00746-0,1220077.61,False,,none
P-001929,C-00747,INV-C-00747-0,293126.0,False,,none
P-001930,C-00747,INV-C-00747-1,293126.0,False,,none
P-001931,C-00747,INV-C-00747-2,293126.0,False,,none
P-001932,C-00748,INV-C-00748-0,703184.41,False,,none
P-001933,C-00748,INV-C-00748-1,703184.41,False,,none
P-001934,C-00748,INV-C-00748-2,703184.41,False,,none
P-001935,C-00749,INV-C-00749-0,815127.73,False,,none
P-001936,C-00749,INV-C-00749-1,815127.73,False,,none
P-001937,C-00749,INV-C-00749-2,815127.73,False,,none
P-001938,C-00749,INV-C-00749-3,815127.73,False,,none
P-001939,C-00750,INV-C-00750-0,339549.39,False,,none
P-001940,C-00750,INV-C-00750-1,339549.39,False,,none
P-001941,C-00750,INV-C-00750-2,339549.39,False,,none
P-001942,C-00751,INV-C-00751-0,629213.6,False,,none
P-001943,C-00751,INV-C-00751-1,629213.6,False,,none
P-001944,C-00752,INV-C-00752-0,3020026.72,False,,none
P-001945,C-00753,INV-C-00753-0,205851.05,False,,shell_company
P-001946,C-00753,INV-C-00753-1,205851.05,False,,shell_company
P-001947,C-00753,INV-C-00753-2,205851.05,False,,shell_company
P-001948,C-00753,INV-C-00753-3,205851.05,False,,shell_company
P-001949,C-00754,INV-C-00754-0,55851.03,False,,none
P-001950,C-00754,INV-C-00754-1,55851.03,False,,none
P-001951,C-00755,INV-C-00755-0,6509116.37,False,,none
P-001952,C-00755,INV-C-00755-1,6509116.37,False,,none
P-001953,C-00756,INV-C-00756-0,4322376.41,False,,bid_rigging
P-001954,C-00756,INV-C-00756-1,4322376.41,False,,bid_rigging
P-001955,C-00756,INV-C-00756-2,4322376.41,False,,bid_rigging
P-001956,C-00756,INV-C-00756-3,4322376.41,False,,bid_rigging
P-001957,C-00757,INV-C-00757-0,381049.46,False,,none
P-001958,C-00757,INV-C-00757-1,381049.46,False,,none
P-001959,C-00757,INV-C-00757-2,381049.46,False,,none
P-001960,C-00757,INV-C-00757-3,381049.46,False,,none
P-001961,C-00758,INV-C-00758-0,27571995.39,False,,none
P-001962,C-00759,INV-C-00759-0,206238.46,False,,none
P-001963,C-00759,INV-C-00759-1,206238.46,False,,none
P-001964,C-00760,INV-C-00760-0,4888792.6,False,,none
P-001965,C-00761,INV-C-00761-0,269049.32,False,,none
P-001966,C-00761,INV-C-00761-1,269049.32,False,,none
P-001967,C-00761,INV-C-00761-2,269049.32,False,,none
P-001968,C-00761,INV-C-00761-3,269049.32,False,,none
P-001969,C-00762,INV-C-00762-0,6686681.18,False,,none
P-001970,C-00763,INV-C-00763-0,287403.6,False,,none
P-001971,C-00763,INV-C-00763-1,287403.6,False,,none
P-001972,C-00763,INV-C-00763-2,287403.6,False,,none
P-001973,C-00764,INV-C-00764-0,29547474.24,False,,price_inflation
P-001974,C-00765,INV-C-00765-0,2932972.92,False,,conflict_of_interest
P-001975,C-00766,INV-C-00766-0,7593452.73,False,,none
P-001976,C-00767,INV-C-00767-0,289534.01,False,,price_inflation
P-001977,C-00767,INV-C-00767-1,289534.01,False,,price_inflation
P-001978,C-00767,INV-C-00767-2,289534.01,False,,price_inflation
P-001979,C-00768,INV-C-00768-0,1823047.87,False,,none
P-001980,C-00768,INV-C-00768-1,1823047.87,False,,none
P-001981,C-00768,INV-C-00768-2,1823047.87,False,,none
P-001982,C-00769,INV-C-00769-0,961383.87,False,,none
P-001983,C-00769,INV-C-00769-1,961383.87,False,,none
P-001984,C-00770,INV-C-00770-0,779888.0,False,,none
P-001985,C-00771,INV-C-00771-0,4120032.04,False,,none
P-001986,C-00772,INV-C-00772-0,18821931.51,False,,none
P-001987,C-00773,INV-C-00773-0,261408.75,False,,none
P-001988,C-00773,INV-C-00773-1,261408.75,False,,none
P-001989,C-00773,INV-C-00773-2,261408.75,False,,none
P-001990,C-00774,INV-C-00774-0,729273.58,False,,none
P-001991,C-00774,INV-C-00774-1,729273.58,False,,none
P-001992,C-00775,INV-C-00775-0,1981684.41,False,,none
P-001993,C-00775,INV-C-00775-1,1981684.41,False,,none
P-001994,C-00776,INV-C-00776-0,499251.63,False,,ai_generated_doc
P-001995,C-00777,INV-C-00777-0,505660.7,False,,none
P-001996,C-00777,INV-C-00777-1,505660.7,False,,none
P-001997,C-00778,INV-C-00778-0,736693.56,False,,none
P-001998,C-00778,INV-C-00778-1,736693.56,False,,none
P-001999,C-00778,INV-C-00778-2,736693.56,False,,none
P-002000,C-00778,INV-C-00778-3,736693.56,False,,none
P-002001,C-00779,INV-C-00779-0,978971.85,False,,conflict_of_interest
P-002002,C-00779,INV-C-00779-1,978971.85,False,,conflict_of_interest
P-002003,C-00779,INV-C-00779-2,978971.85,False,,conflict_of_interest
P-002004,C-00780,INV-C-00780-0,404250.44,False,,none
P-002005,C-00781,INV-C-00781-0,5883119.43,False,,none
P-002006,C-00782,INV-C-00782-0,19902860.14,False,,none
P-002007,C-00782,INV-C-00782-1,19902860.14,False,,none
P-002008,C-00783,INV-C-00783-0,2372762.17,False,,ai_generated_doc
P-002009,C-00783,INV-C-00783-1,2372762.17,False,,ai_generated_doc
P-002010,C-00784,INV-C-00784-0,1963899.68,False,,none
P-002011,C-00784,INV-C-00784-1,1963899.68,False,,none
P-002012,C-00785,INV-C-00785-0,59090.38,False,,bid_rigging
P-002013,C-00785,INV-C-00785-1,59090.38,False,,bid_rigging
P-002014,C-00785,INV-C-00785-2,59090.38,False,,bid_rigging
P-002015,C-00785,INV-C-00785-3,59090.38,False,,bid_rigging
P-002016,C-00786,INV-C-00786-0,1947809.23,False,,none
P-002017,C-00786,INV-C-00786-1,1947809.23,False,,none
P-002018,C-00787,INV-C-00787-0,81935.96,False,,none
P-002019,C-00787,INV-C-00787-1,81935.96,False,,none
P-002020,C-00787,INV-C-00787-2,81935.96,False,,none
P-002021,C-00787,INV-C-00787-3,81935.96,False,,none
P-002022,C-00788,INV-C-00788-0,78264.37,False,,none
P-002023,C-00789,INV-C-00789-0,7160800.07,False,,none
P-002024,C-00789,INV-C-00789-1,7160800.07,False,,none
P-002025,C-00790,INV-C-00790-0,13002843.96,False,,none
P-002026,C-00791,INV-C-00791-0,2004246.57,False,,none
P-002027,C-00791,INV-C-00791-1,2004246.57,False,,none
P-002028,C-00792,INV-C-00792-0,914392.01,False,,bid_rigging
P-002029,C-00792,INV-C-00792-1,914392.01,False,,bid_rigging
P-002030,C-00792,INV-C-00792-2,914392.01,False,,bid_rigging
P-002031,C-00792,INV-C-00792-3,914392.01,False,,bid_rigging
P-002032,C-00793,INV-C-00793-0,8673329.05,False,,none
P-002033,C-00793,INV-C-00793-1,8673329.05,False,,none
P-002034,C-00794,INV-C-00794-0,1689883.09,False,,none
P-002035,C-00795,INV-C-00795-0,3967845.94,False,,none
P-002036,C-00795,INV-C-00795-1,3967845.94,False,,none
P-002037,C-00796,INV-C-00796-0,920854.81,False,,conflict_of_interest
P-002038,C-00796,INV-C-00796-1,920854.81,False,,conflict_of_interest
P-002039,C-00796,INV-C-00796-2,920854.81,False,,conflict_of_interest
P-002040,C-00797,INV-C-00797-0,313116.67,False,,none
P-002041,C-00797,INV-C-00797-1,313116.67,False,,none
P-002042,C-00797,INV-C-00797-2,313116.67,False,,none
P-002043,C-00798,INV-C-00798-0,102643.39,False,,price_inflation
P-002044,C-00798,INV-C-00798-1,102643.39,False,,price_inflation
P-002045,C-00798,INV-C-00798-2,102643.39,False,,price_inflation
P-002046,C-00798,INV-C-00798-3,102643.39,False,,price_inflation
P-002047,C-00799,INV-C-00799-0,1585039.29,False,,none
P-002048,C-00800,INV-C-00800-0,872805.86,False,,none
P-002049,C-00800,INV-C-00800-1,872805.86,False,,none
P-002050,C-00800,INV-C-00800-2,872805.86,False,,none
P-002051,C-00800,INV-C-00800-3,872805.86,False,,none
P-002052,C-00801,INV-C-00801-0,345480.11,False,,none
P-002053,C-00801,INV-C-00801-1,345480.11,False,,none
P-002054,C-00801,INV-C-00801-2,345480.11,False,,none
P-002055,C-00801,INV-C-00801-3,345480.11,False,,none
P-002056,C-00802,INV-C-00802-0,43124.77,False,,none
P-002057,C-00802,INV-C-00802-1,43124.77,False,,none
P-002058,C-00802,INV-C-00802-2,43124.77,False,,none
P-002059,C-00802,INV-C-00802-3,43124.77,False,,none
P-002060,C-00803,INV-C-00803-0,903032.76,False,,none
P-002061,C-00803,INV-C-00803-1,903032.76,False,,none
P-002062,C-00803,INV-C-00803-2,903032.76,False,,none
P-002063,C-00803,INV-C-00803-3,903032.76,False,,none
P-002064,C-00804,INV-C-00804-0,2044386.42,False,,none
P-002065,C-00804,INV-C-00804-1,2044386.42,False,,none
P-002066,C-00805,INV-C-00805-0,590072.83,False,,none
P-002067,C-00805,INV-C-00805-1,590072.83,False,,none
P-002068,C-00805,INV-C-00805-2,590072.83,False,,none
P-002069,C-00806,INV-C-00806-0,1008345.31,False,,none
P-002070,C-00806,INV-C-00806-1,1008345.31,False,,none
P-002071,C-00807,INV-C-00807-0,972182.33,False,,none
P-002072,C-00808,INV-C-00808-0,1885359.24,False,,ai_generated_doc
P-002073,C-00808,INV-C-00808-1,1885359.24,False,,ai_generated_doc
P-002074,C-00809,INV-C-00809-0,2566925.6,False,,none
P-002075,C-00809,INV-C-00809-1,2566925.6,False,,none
P-002076,C-00809,INV-C-00809-2,2566925.6,False,,none
P-002077,C-00810,INV-C-00810-0,630756.37,False,,none
P-002078,C-00811,INV-C-00811-0,1900363.04,False,,none
P-002079,C-00811,INV-C-00811-1,1900363.04,False,,none
P-002080,C-00812,INV-C-00812-0,1233348.81,False,,none
P-002081,C-00812,INV-C-00812-1,1233348.81,False,,none
P-002082,C-00812,INV-C-00812-2,1233348.81,False,,none
P-002083,C-00813,INV-C-00813-0,231633.07,False,,shell_company
P-002084,C-00813,INV-C-00813-1,231633.07,False,,shell_company
P-002085,C-00814,INV-C-00814-0,526055.69,False,,none
P-002086,C-00814,INV-C-00814-1,526055.69,False,,none
P-002087,C-00814,INV-C-00814-2,526055.69,False,,none
P-002088,C-00814,INV-C-00814-3,526055.69,False,,none
P-002089,C-00815,INV-C-00815-0,214333.64,False,,none
P-002090,C-00815,INV-C-00815-1,214333.64,False,,none
P-002091,C-00815,INV-C-00815-2,214333.64,False,,none
P-002092,C-00815,INV-C-00815-3,214333.64,False,,none
P-002093,C-00816,INV-C-00816-0,1608147.51,False,,none
P-002094,C-00816,INV-C-00816-1,1608147.51,False,,none
P-002095,C-00816,INV-C-00816-2,1608147.51,False,,none
P-002096,C-00817,INV-C-00817-0,2780486.93,False,,none
P-002097,C-00817,INV-C-00817-1,2780486.93,False,,none
P-002098,C-00817,INV-C-00817-2,2780486.93,False,,none
P-002099,C-00817,INV-C-00817-3,2780486.93,False,,none
P-002100,C-00818,INV-C-00818-0,388585.36,False,,none
P-002101,C-00818,INV-C-00818-1,388585.36,False,,none
P-002102,C-00818,INV-C-00818-2,388585.36,False,,none
P-002103,C-00819,INV-C-00819-0,171623.79,False,,bid_rigging
P-002104,C-00819,INV-C-00819-1,171623.79,False,,bid_rigging
P-002105,C-00820,INV-C-00820-0,245739.21,False,,none
P-002106,C-00820,INV-C-00820-1,245739.21,False,,none
P-002107,C-00820,INV-C-00820-2,245739.21,False,,none
P-002108,C-00820,INV-C-00820-3,245739.21,False,,none
P-002109,C-00821,INV-C-00821-0,3128485.36,False,,none
P-002110,C-00821,INV-C-00821-1,3128485.36,False,,none
P-002111,C-00821,INV-C-00821-2,3128485.36,False,,none
P-002112,C-00822,INV-C-00822-0,1256303.28,False,,ai_generated_doc
P-002113,C-00822,INV-C-00822-1,1256303.28,False,,ai_generated_doc
P-002114,C-00822,INV-C-00822-2,1256303.28,False,,ai_generated_doc
P-002115,C-00823,INV-C-00823-0,2875782.21,False,,none
P-002116,C-00824,INV-C-00824-0,1514970.47,False,,none
P-002117,C-00824,INV-C-00824-1,1514970.47,False,,none
P-002118,C-00824,INV-C-00824-2,1514970.47,False,,none
P-002119,C-00825,INV-C-00825-0,1313454.2,False,,none
P-002120,C-00825,INV-C-00825-1,1313454.2,False,,none
P-002121,C-00825,INV-C-00825-2,1313454.2,False,,none
P-002122,C-00825,INV-C-00825-3,1313454.2,False,,none
P-002123,C-00826,INV-C-00826-0,16578845.46,False,,none
P-002124,C-00826,INV-C-00826-1,16578845.46,False,,none
P-002125,C-00827,INV-C-00827-0,1700492.88,False,,none
P-002126,C-00827,INV-C-00827-1,1700492.88,False,,none
P-002127,C-00828,INV-C-00828-0,1569521.44,False,,price_inflation
P-002128,C-00828,INV-C-00828-1,1569521.44,False,,price_inflation
P-002129,C-00828,INV-C-00828-2,1569521.44,False,,price_inflation
P-002130,C-00828,INV-C-00828-3,1569521.44,False,,price_inflation
P-002131,C-00829,INV-C-00829-0,1120626.79,False,,none
P-002132,C-00829,INV-C-00829-1,1120626.79,False,,none
P-002133,C-00829,INV-C-00829-2,1120626.79,False,,none
P-002134,C-00829,INV-C-00829-3,1120626.79,False,,none
P-002135,C-00830,INV-C-00830-0,1679179.95,False,,bid_rigging
P-002136,C-00830,INV-C-00830-1,1679179.95,False,,bid_rigging
P-002137,C-00830,INV-C-00830-2,1679179.95,False,,bid_rigging
P-002138,C-00830,INV-C-00830-3,1679179.95,False,,bid_rigging
P-002139,C-00831,INV-C-00831-0,1639601.5,False,,none
P-002140,C-00831,INV-C-00831-1,1639601.5,False,,none
P-002141,C-00832,INV-C-00832-0,208535.18,False,,none
P-002142,C-00832,INV-C-00832-1,208535.18,False,,none
P-002143,C-00832,INV-C-00832-2,208535.18,False,,none
P-002144,C-00832,INV-C-00832-3,208535.18,False,,none
P-002145,C-00833,INV-C-00833-0,112780.72,False,,none
P-002146,C-00833,INV-C-00833-1,112780.72,False,,none
P-002147,C-00833,INV-C-00833-2,112780.72,False,,none
P-002148,C-00834,INV-C-00834-0,7890621.95,False,,none
P-002149,C-00835,INV-C-00835-0,775799.0,False,,ai_generated_doc
P-002150,C-00835,INV-C-00835-1,775799.0,False,,ai_generated_doc
P-002151,C-00835,INV-C-00835-2,775799.0,False,,ai_generated_doc
P-002152,C-00835,INV-C-00835-3,775799.0,False,,ai_generated_doc
P-002153,C-00836,INV-C-00836-0,1240423.38,False,,none
P-002154,C-00836,INV-C-00836-1,1240423.38,False,,none
P-002155,C-00836,INV-C-00836-2,1240423.38,False,,none
P-002156,C-00836,INV-C-00836-3,1240423.38,False,,none
P-002157,C-00837,INV-C-00837-0,6606460.74,False,,price_inflation
P-002158,C-00837,INV-C-00837-1,6606460.74,False,,price_inflation
P-002159,C-00837,INV-C-00837-2,6606460.74,False,,price_inflation
P-002160,C-00838,INV-C-00838-0,263415.98,False,,none
P-002161,C-00838,INV-C-00838-1,263415.98,False,,none
P-002162,C-00838,INV-C-00838-2,263415.98,False,,none
P-002163,C-00839,INV-C-00839-0,116344.29,False,,none
P-002164,C-00839,INV-C-00839-1,116344.29,False,,none
P-002165,C-00840,INV-C-00840-0,459988.77,False,,none
P-002166,C-00840,INV-C-00840-1,459988.77,False,,none
P-002167,C-00840,INV-C-00840-2,459988.77,False,,none
P-002168,C-00841,INV-C-00841-0,202257.28,False,,bid_suppression
P-002169,C-00841,INV-C-00841-1,202257.28,False,,bid_suppression
P-002170,C-00841,INV-C-00841-2,202257.28,False,,bid_suppression
P-002171,C-00841,INV-C-00841-3,202257.28,False,,bid_suppression
P-002172,C-00842,INV-C-00842-0,249569.38,False,,none
