bid_id,tender_id,vendor_id,contract_id,category,department_id,estimated_value,submission_deadline_days,is_emergency_procurement,is_split_tender,num_bidders,bid_amount,price_ratio_to_estimate,price_zscore_in_category,submission_day_offset,submission_hour,bid_text_similarity_score,is_winner,vendor_age_days,employee_count,shared_address_count,shared_bank_account_count,award_amount,award_to_bid_ratio,change_order_count,change_order_value_ratio,reported_completion_pct,actual_completion_pct,completion_mismatch,delivery_confirmed,inspection_mismatch_flag,invoice_count,duplicate_invoice_flag,intermediary_flag,author_matches_vendor_flag,creation_after_deadline_flag,modified_after_submission_flag,flesch_reading_ease,ai_generated_text_score,citation_verifiable_ratio,metadata_missing_flag,fraud_category,is_anomaly
B-000099,T-00024,V-0483,,IT Services,DEPT-017,2497428.9,20,False,True,6,2611185.06,1.046,-0.574,8,17,0.076,False,4984,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.4,0.298,0.87,False,none,0
B-000100,T-00024,V-0395,,IT Services,DEPT-017,2497428.9,20,False,True,6,2411041.28,0.965,-0.661,6,12,0.048,False,5509,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.3,0.181,0.95,False,none,0
B-000101,T-00024,V-0049,C-00024,IT Services,DEPT-017,2497428.9,20,False,True,6,2109172.27,0.845,-0.791,5,10,0.143,True,2232,2,0,0,2109172.27,1.0,7,0.47,100,100,0,True,False,1,False,False,True,False,False,33.2,0.061,0.98,False,change_order_abuse,1
B-000102,T-00024,V-0118,,IT Services,DEPT-017,2497428.9,20,False,True,6,2415576.5,0.967,-0.659,0,11,0.065,False,5703,39,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.6,0.203,0.97,True,none,0
B-000103,T-00024,V-0152,,IT Services,DEPT-017,2497428.9,20,False,True,6,2556139.06,1.024,-0.598,4,17,0.132,False,1127,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,26.7,0.185,0.95,False,none,0
B-000104,T-00025,V-0050,C-00025,IT Services,DEPT-017,2671155.3,20,False,True,4,2434131.15,0.911,-0.651,4,12,0.073,True,561,2,0,0,2434131.15,1.0,10,0.58,100,100,0,True,False,4,False,False,True,False,False,48.9,0.299,0.85,False,change_order_abuse,1
B-000105,T-00025,V-0177,,IT Services,DEPT-017,2671155.3,20,False,True,4,2700542.27,1.011,-0.536,3,10,0.043,False,3315,13,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,24.3,0.368,0.94,False,none,0
B-000106,T-00025,V-0145,,IT Services,DEPT-017,2671155.3,20,False,True,4,2668701.6,0.999,-0.55,4,17,0.113,False,4966,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,26.4,0.171,0.96,False,none,0
B-000107,T-00025,V-0084,,IT Services,DEPT-017,2671155.3,20,False,True,4,2763997.95,1.035,-0.508,3,18,0.042,False,6699,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,20.0,0.038,0.95,False,none,0
B-000108,T-00026,V-0358,C-00026,Road Maintenance,DEPT-004,15023543.49,10,False,False,4,15171362.45,1.01,0.368,0,16,0.108,True,3427,2,0,0,15171362.45,1.0,1,0.03,98,98,0,True,False,3,False,False,False,False,False,41.9,0.155,0.94,False,shell_company,1
B-000109,T-00026,V-0387,,Road Maintenance,DEPT-004,15023543.49,10,False,False,4,15221441.91,1.013,0.376,7,8,0.074,False,6041,35,1,1,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.1,0.124,0.89,False,none,0
B-000110,T-00026,V-0086,,Road Maintenance,DEPT-004,15023543.49,10,False,False,4,15442886.33,1.028,0.409,6,15,0.104,False,740,14,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,29.8,0.182,0.92,False,none,0
B-000111,T-00026,V-0014,,Road Maintenance,DEPT-004,15023543.49,10,False,False,4,16845545.19,1.121,0.617,4,9,0.143,False,7144,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.4,0.034,0.92,False,none,0
B-000112,T-00027,V-0227,,Medical Supplies,DEPT-017,5421774.36,2,True,False,2,5460674.63,1.007,1.447,7,12,0.013,False,4104,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,25.1,0.269,0.97,False,none,0
B-000113,T-00027,V-0455,C-00027,Medical Supplies,DEPT-017,5421774.36,2,True,False,2,5105228.75,0.942,1.233,2,12,0.11,True,3826,14,0,0,5105228.75,1.0,9,0.52,100,100,0,True,False,1,False,False,True,False,False,43.5,0.208,0.92,False,change_order_abuse,1
B-000114,T-00028,V-0495,C-00028,Security Services,DEPT-011,563606.97,1,True,False,2,604070.73,1.072,-1.311,3,9,0.049,True,927,49,0,0,604070.73,1.0,10,0.35,100,100,0,True,False,3,False,False,True,False,False,47.1,0.038,0.91,False,change_order_abuse,1
B-000115,T-00028,V-0181,,Security Services,DEPT-011,563606.97,1,True,False,2,558246.07,0.99,-1.353,8,13,0.041,False,2342,3,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,47.0,0.429,0.92,False,none,0
B-000116,T-00029,V-0344,C-00029,Office Equipment,DEPT-007,457396.62,26,False,False,6,456647.28,0.998,-0.782,6,9,0.14,True,6488,8,0,0,456647.28,1.0,6,0.39,100,100,0,True,False,3,False,False,True,False,False,38.2,0.275,0.9,False,change_order_abuse,1
B-000117,T-00029,V-0397,,Office Equipment,DEPT-007,457396.62,26,False,False,6,431784.2,0.944,-0.838,8,13,0.029,False,984,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,53.2,0.13,0.99,False,none,0
B-000118,T-00029,V-0037,,Office Equipment,DEPT-007,457396.62,26,False,False,6,445231.27,0.973,-0.808,8,18,0.126,False,1216,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,61.0,0.191,0.99,False,none,0
B-000119,T-00029,V-0361,,Office Equipment,DEPT-007,457396.62,26,False,False,6,433114.27,0.947,-0.835,10,8,0.142,False,2528,8,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.8,0.117,0.99,False,none,0
B-000120,T-00029,V-0352,,Office Equipment,DEPT-007,457396.62,26,False,False,6,452650.32,0.99,-0.791,10,8,0.037,False,2381,29,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,49.9,0.581,0.93,False,none,0
B-000121,T-00029,V-0161,,Office Equipment,DEPT-007,457396.62,26,False,False,6,504372.4,1.103,-0.673,9,14,0.131,False,2492,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,49.7,0.188,0.91,False,none,0
B-000122,T-00030,V-0344,,IT Services,DEPT-014,2716121.15,15,False,True,3,2492546.17,0.918,-0.626,2,15,0.122,False,6290,8,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.9,0.334,0.92,False,none,0
B-000123,T-00030,V-0100,C-00030,IT Services,DEPT-014,2716121.15,15,False,True,3,2453163.46,0.903,-0.643,7,12,0.02,True,580,22,0,0,2453163.46,1.0,4,0.59,100,100,0,True,False,2,False,False,True,False,False,52.9,0.391,0.91,False,change_order_abuse,1
B-000124,T-00030,V-0135,,IT Services,DEPT-014,2716121.15,15,False,True,3,2955873.76,1.088,-0.425,10,9,0.143,False,5587,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.7,0.289,0.98,False,none,0
B-000125,T-00031,V-0001,,IT Services,DEPT-014,2493412.74,12,False,True,3,2462096.92,0.987,-0.639,8,17,0.031,False,7275,45,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.6,0.138,0.94,False,none,0
B-000126,T-00031,V-0222,C-00031,IT Services,DEPT-014,2493412.74,12,False,True,3,2393316.27,0.96,-0.669,2,8,0.063,True,6409,3,0,0,2393316.27,1.0,7,0.35,100,100,0,True,False,1,False,False,True,False,False,37.3,0.344,0.97,True,change_order_abuse,1
B-000127,T-00031,V-0034,,IT Services,DEPT-014,2493412.74,12,False,True,3,2648987.44,1.062,-0.558,4,17,0.057,False,3260,44,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,36.3,0.343,0.93,False,none,0
B-000128,T-00032,V-0120,,IT Services,DEPT-014,2677402.09,18,False,True,6,2580113.51,0.964,-0.588,4,11,0.131,False,3147,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,21.2,0.125,0.98,False,none,0
B-000129,T-00032,V-0326,C-00032,IT Services,DEPT-014,2677402.09,18,False,True,6,2970739.82,1.11,-0.419,10,15,0.074,True,999,1,0,0,2970739.82,1.0,0,0.0,94,94,0,True,False,1,True,False,True,False,False,45.4,0.127,0.91,False,duplicate_invoice,1
B-000130,T-00032,V-0178,,IT Services,DEPT-014,2677402.09,18,False,True,6,2786306.9,1.041,-0.499,10,14,0.09,False,3394,16,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.9,0.229,0.96,False,none,0
B-000131,T-00032,V-0247,,IT Services,DEPT-014,2677402.09,18,False,True,6,2599021.99,0.971,-0.58,8,15,0.044,False,1781,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.8,0.033,0.95,False,none,0
B-000132,T-00032,V-0271,,IT Services,DEPT-014,2677402.09,18,False,True,6,3023960.98,1.129,-0.396,3,9,0.144,False,2830,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.4,0.038,0.93,False,none,0
B-000133,T-00032,V-0336,,IT Services,DEPT-014,2677402.09,18,False,True,6,2580097.55,0.964,-0.588,4,14,0.145,False,6140,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.1,0.073,0.91,False,none,0
B-000134,T-00033,V-0126,,Road Maintenance,DEPT-006,23809875.62,1,True,False,4,24870027.53,1.045,1.81,7,13,0.099,False,1311,24,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,69.3,0.44,0.87,False,none,0
B-000135,T-00033,V-0339,C-00033,Road Maintenance,DEPT-006,23809875.62,1,True,False,4,24237442.77,1.018,1.716,5,14,0.106,True,5368,4,0,0,24237442.77,1.0,9,0.53,100,100,0,True,False,4,False,False,True,False,False,31.6,0.163,0.99,False,change_order_abuse,1
B-000136,T-00033,V-0217,,Road Maintenance,DEPT-006,23809875.62,1,True,False,4,25669533.51,1.078,1.929,7,15,0.09,False,3846,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,60.1,0.275,0.89,False,none,0
B-000137,T-00033,V-0059,,Road Maintenance,DEPT-006,23809875.62,1,True,False,4,26040638.86,1.094,1.984,10,11,0.004,False,5687,38,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.3,0.295,0.89,False,none,0
B-000138,T-00034,V-0259,,Office Equipment,DEPT-005,455137.4,16,False,True,4,456011.38,1.002,-0.783,0,16,0.116,False,6686,49,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,37.6,0.111,0.91,False,none,0
B-000139,T-00034,V-0110,,Office Equipment,DEPT-005,455137.4,16,False,True,4,434562.88,0.955,-0.832,4,18,0.048,False,638,35,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.2,0.269,0.96,False,none,0
B-000140,T-00034,V-0455,,Office Equipment,DEPT-005,455137.4,16,False,True,4,467698.43,1.028,-0.757,6,15,0.064,False,3541,14,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,50.2,0.186,0.92,False,none,0
B-000141,T-00034,V-0435,C-00034,Office Equipment,DEPT-005,455137.4,16,False,True,4,436630.18,0.959,-0.827,4,8,0.04,True,4221,12,0,0,436630.18,1.0,6,0.75,100,100,0,True,False,1,False,False,True,False,False,66.8,0.058,0.93,False,change_order_abuse,1
B-000142,T-00035,V-0173,C-00035,Office Equipment,DEPT-005,493398.34,11,False,True,3,553002.46,1.121,-0.562,4,15,0.061,True,1128,27,0,0,553002.46,1.0,7,0.51,100,100,0,True,False,3,False,False,True,False,False,57.2,0.268,0.9,False,change_order_abuse,1
B-000143,T-00035,V-0325,,Office Equipment,DEPT-005,493398.34,11,False,True,3,497440.32,1.008,-0.689,9,10,0.08,False,2267,8,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,37.1,0.28,0.86,False,none,0
B-000144,T-00035,V-0419,,Office Equipment,DEPT-005,493398.34,11,False,True,3,482583.4,0.978,-0.723,10,9,0.142,False,2300,21,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.5,0.407,0.96,False,none,0
B-000145,T-00036,V-0312,,Office Equipment,DEPT-005,447533.54,16,False,True,6,452492.58,1.011,-0.791,0,14,0.014,False,136,14,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.3,0.079,0.96,False,none,0
B-000146,T-00036,V-0168,,Office Equipment,DEPT-005,447533.54,16,False,True,6,411360.49,0.919,-0.885,5,13,0.115,False,5560,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.0,0.101,0.95,False,none,0
B-000147,T-00036,V-0066,,Office Equipment,DEPT-005,447533.54,16,False,True,6,421443.75,0.942,-0.862,8,9,0.098,False,1345,26,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.5,0.241,0.92,False,none,0
B-000148,T-00036,V-0309,,Office Equipment,DEPT-005,447533.54,16,False,True,6,479767.07,1.072,-0.729,8,11,0.054,False,5896,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,28.3,0.148,0.9,False,none,0
B-000149,T-00036,V-0276,,Office Equipment,DEPT-005,447533.54,16,False,True,6,429894.61,0.961,-0.843,3,10,0.126,False,6465,31,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.0,0.075,0.97,False,none,0
B-000150,T-00036,V-0010,C-00036,Office Equipment,DEPT-005,447533.54,16,False,True,6,419421.87,0.937,-0.867,6,11,0.044,True,3307,1,1,0,419421.87,1.0,1,0.03,96,96,0,True,False,3,True,False,True,False,False,43.4,0.055,0.86,False,duplicate_invoice,1
B-000151,T-00037,V-0466,,Construction,DEPT-007,35830023.79,3,True,False,3,36983720.64,1.032,1.317,3,16,0.11,False,0,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,62.2,0.109,0.9,False,none,0
B-000152,T-00037,V-0191,C-00037,Construction,DEPT-007,35830023.79,3,True,False,3,38379052.27,1.071,1.438,0,8,0.127,True,282,31,0,0,38379052.27,1.0,0,0.0,92,92,0,True,False,4,False,True,True,False,False,70.0,0.276,0.93,False,pass_through_cartel,1
B-000153,T-00037,V-0169,,Construction,DEPT-007,35830023.79,3,True,False,3,37375630.64,1.043,1.351,8,9,0.075,False,2877,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,59.9,0.264,0.98,False,none,0
B-000154,T-00038,V-0021,,Construction,DEPT-016,13115007.29,11,False,True,5,13898797.65,1.06,-0.682,10,11,0.005,False,0,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,53.4,0.496,0.93,False,none,0
B-000155,T-00038,V-0080,C-00038,Construction,DEPT-016,13115007.29,11,False,True,5,12519484.9,0.955,-0.801,1,14,0.098,True,4915,19,0,0,12519484.9,1.0,0,0.0,99,99,0,True,False,4,True,False,True,False,False,39.3,0.334,0.86,False,duplicate_invoice,1
B-000156,T-00038,V-0144,,Construction,DEPT-016,13115007.29,11,False,True,5,11996183.85,0.915,-0.847,2,12,0.129,False,1563,18,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.6,0.299,0.96,False,none,0
B-000157,T-00038,V-0154,,Construction,DEPT-016,13115007.29,11,False,True,5,14296407.4,1.09,-0.647,1,9,0.076,False,4642,14,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.1,0.134,0.9,False,none,0
B-000158,T-00038,V-0012,,Construction,DEPT-016,13115007.29,11,False,True,5,12861090.38,0.981,-0.772,6,8,0.002,False,6343,26,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,32.8,0.058,0.97,True,none,0
B-000159,T-00039,V-0309,,Construction,DEPT-016,13574578.49,19,False,True,6,13370281.34,0.985,-0.728,3,17,0.129,False,5846,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,62.4,0.056,0.91,False,none,0
B-000160,T-00039,V-0470,,Construction,DEPT-016,13574578.49,19,False,True,6,14656359.03,1.08,-0.616,5,14,0.077,False,4074,64,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.2,0.082,0.95,False,none,0
B-000161,T-00039,V-0077,,Construction,DEPT-016,13574578.49,19,False,True,6,14027613.77,1.033,-0.671,0,12,0.041,False,0,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.0,0.493,1.0,False,none,0
B-000162,T-00039,V-0048,C-00039,Construction,DEPT-016,13574578.49,19,False,True,6,13945887.55,1.027,-0.678,3,9,0.04,True,1729,11,0,0,13945887.55,1.0,4,0.42,100,100,0,True,False,1,False,False,True,False,False,38.9,0.257,0.98,False,change_order_abuse,1
B-000163,T-00039,V-0376,,Construction,DEPT-016,13574578.49,19,False,True,6,15337918.15,1.13,-0.557,10,17,0.071,False,6036,13,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,49.5,0.314,0.88,False,none,0
B-000164,T-00039,V-0301,,Construction,DEPT-016,13574578.49,19,False,True,6,13050449.17,0.961,-0.755,4,14,0.014,False,6001,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.4,0.131,0.93,False,none,0
B-000165,T-00040,V-0287,,Construction,DEPT-016,13540138.26,20,False,True,5,14293923.28,1.056,-0.648,8,11,0.057,False,2962,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.5,0.326,0.97,False,none,0
B-000166,T-00040,V-0142,,Construction,DEPT-016,13540138.26,20,False,True,5,13586456.2,1.003,-0.709,7,14,0.143,False,3984,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,23.0,0.154,0.86,False,none,0
B-000167,T-00040,V-0247,,Construction,DEPT-016,13540138.26,20,False,True,5,13758344.86,1.016,-0.694,8,9,0.068,False,1078,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.8,0.087,0.9,False,none,0
B-000168,T-00040,V-0145,,Construction,DEPT-016,13540138.26,20,False,True,5,14781878.69,1.092,-0.605,9,8,0.06,False,4812,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,53.4,0.02,0.99,False,none,0
B-000169,T-00040,V-0464,C-00040,Construction,DEPT-016,13540138.26,20,False,True,5,13952708.24,1.03,-0.677,3,15,0.055,True,3370,64,0,0,13952708.24,1.0,0,0.0,100,0,100,False,False,3,False,False,True,False,False,41.7,0.028,0.85,False,phantom_project,1
B-000170,T-00041,V-0055,,Construction,DEPT-016,12539791.27,12,False,True,6,12944798.5,1.032,-0.765,1,9,0.084,False,5002,42,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,34.1,0.19,0.95,False,none,0
B-000171,T-00041,V-0329,,Construction,DEPT-016,12539791.27,12,False,True,6,13346732.36,1.064,-0.73,3,15,0.089,False,3056,27,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.2,0.038,0.93,False,none,0
B-000172,T-00041,V-0159,,Construction,DEPT-016,12539791.27,12,False,True,6,12265205.41,0.978,-0.823,1,10,0.06,False,4460,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.9,0.283,0.96,False,none,0
B-000173,T-00041,V-0170,,Construction,DEPT-016,12539791.27,12,False,True,6,11908380.43,0.95,-0.854,7,16,0.108,False,2513,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.0,0.141,0.93,False,none,0
B-000174,T-00041,V-0073,,Construction,DEPT-016,12539791.27,12,False,True,6,11753689.92,0.937,-0.868,9,11,0.009,False,488,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.6,0.151,0.99,False,none,0
B-000175,T-00041,V-0414,C-00041,Construction,DEPT-016,12539791.27,12,False,True,6,11060329.2,0.882,-0.928,7,12,0.062,True,5290,6,0,0,11060329.2,1.0,1,0.03,100,100,0,True,False,2,True,False,True,False,False,36.2,0.216,0.88,False,duplicate_invoice,1
B-000176,T-00042,V-0427,,Consulting,DEPT-019,2387152.41,3,True,False,4,2681661.2,1.123,0.166,0,12,0.104,False,3593,0,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.9,0.055,0.96,False,none,0
B-000177,T-00042,V-0077,,Consulting,DEPT-019,2387152.41,3,True,False,4,2229140.82,0.934,-0.148,8,15,0.082,False,304,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.1,0.288,0.86,False,none,0
B-000178,T-00042,V-0018,,Consulting,DEPT-019,2387152.41,3,True,False,4,2355462.44,0.987,-0.06,5,18,0.035,False,6872,8,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,28.8,0.103,0.87,False,none,0
B-000179,T-00042,V-0164,C-00042,Consulting,DEPT-019,2387152.41,3,True,False,4,2347504.68,0.983,-0.066,7,15,0.077,True,2033,16,0,0,2347504.68,1.0,2,0.06,96,96,0,True,False,2,False,False,True,False,False,49.1,0.11,0.9,False,fake_emergency,1
B-000180,T-00043,V-0471,,Office Equipment,DEPT-017,949192.27,3,True,False,2,966699.55,1.018,0.38,1,14,0.019,False,2190,20,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.3,0.103,0.99,False,none,0
B-000181,T-00043,V-0053,C-00043,Office Equipment,DEPT-017,949192.27,3,True,False,2,995649.76,1.049,0.446,0,10,0.078,True,6004,52,0,0,995649.76,1.0,1,0.03,96,96,0,True,False,4,True,False,True,False,False,45.3,0.178,0.88,False,duplicate_invoice,1
B-000182,T-00044,V-0011,C-00044,Construction,DEPT-017,12540484.95,15,False,False,3,13452591.01,1.073,-0.721,6,15,0.034,True,2600,52,0,0,13452591.01,1.0,0,0.0,93,93,0,True,False,4,False,False,True,False,False,40.8,0.133,0.94,False,conflict_of_interest,1
B-000183,T-00044,V-0446,,Construction,DEPT-017,12540484.95,15,False,False,3,13424251.1,1.07,-0.723,7,10,0.15,False,1390,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.3,0.022,0.92,False,none,0
B-000184,T-00044,V-0498,,Construction,DEPT-017,12540484.95,15,False,False,3,12942567.48,1.032,-0.765,6,8,0.059,False,3292,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.0,0.097,0.99,False,none,0
B-000185,T-00045,V-0368,,Construction,DEPT-024,9148604.07,25,False,False,4,9620931.95,1.052,-1.052,8,13,0.092,False,3779,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.5,0.241,0.89,False,none,0
B-000186,T-00045,V-0472,,Construction,DEPT-024,9148604.07,25,False,False,4,8828543.39,0.965,-1.121,5,17,0.098,False,6311,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.9,0.061,0.88,False,none,0
B-000187,T-00045,V-0450,C-00045,Construction,DEPT-024,9148604.07,25,False,False,4,9056868.25,0.99,-1.101,2,12,0.078,True,6015,32,0,0,9056868.25,1.0,0,0.0,100,0,100,False,False,4,False,False,True,False,False,39.4,0.426,0.9,False,phantom_project,1
B-000188,T-00045,V-0346,,Construction,DEPT-024,9148604.07,25,False,False,4,9303716.8,1.017,-1.08,3,17,0.143,False,5302,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.3,0.201,0.86,False,none,0
B-000189,T-00046,V-0265,,Road Maintenance,DEPT-023,12128761.72,3,True,False,4,11947782.8,0.985,-0.111,3,13,0.139,False,6951,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.5,0.337,0.95,False,none,0
B-000190,T-00046,V-0309,,Road Maintenance,DEPT-023,12128761.72,3,True,False,4,13298468.41,1.096,0.09,2,10,0.079,False,6809,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.0,0.251,0.87,False,none,0
B-000191,T-00046,V-0128,,Road Maintenance,DEPT-023,12128761.72,3,True,False,4,12486056.81,1.029,-0.031,7,8,0.048,False,1659,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,19.6,0.255,0.96,False,none,0
B-000192,T-00046,V-0241,C-00046,Road Maintenance,DEPT-023,12128761.72,3,True,False,4,12663551.17,1.044,-0.005,2,10,0.071,True,5145,10,0,0,12663551.17,1.0,0,0.0,95,95,0,True,False,1,True,False,True,False,False,61.7,0.342,0.94,False,duplicate_invoice,1
B-000193,T-00047,V-0159,C-00047,IT Services,DEPT-006,3020812.16,26,False,False,2,3140958.55,1.04,-0.345,3,9,0.081,True,4943,4,0,0,3140958.55,1.0,0,0.0,100,0,100,False,False,1,False,False,True,False,False,33.2,0.131,0.94,False,phantom_project,1
B-000194,T-00047,V-0359,,IT Services,DEPT-006,3020812.16,26,False,False,2,3233502.81,1.07,-0.305,5,9,0.009,False,6428,9,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.9,0.375,0.86,False,none,0
B-000195,T-00048,V-0304,,Office Equipment,DEPT-014,453779.08,17,False,True,5,458707.71,1.011,-0.777,3,13,0.094,False,3398,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.4,0.069,0.86,False,none,0
